local_row,local_split,local_id,ref_row,ref_id,dist
7923,train,3d78efa44f3a9186,13421,0e29eb,3e-06
2094,train,9e58b223ceefe56e,4918,cd7931,3e-06
3467,train,67547623d92263c1,2078,85cbf0,3e-06
3805,train,0e6caf2d03ec7860,9675,4b917a,3e-06
7588,train,41402de0c82ee43c,7550,ee3a68,3e-06
11982,train,37226c1a28f36c15,1369,8d8354,3e-06
2774,train,a33765e6f0aa6bfe,2638,bf8eda,3e-06
3222,train,b5c2ec3be87534d9,1581,1c9f78,3e-06
10372,train,dcbd4bff1536238b,3927,a1108e,3e-06
8678,train,68c2dbe064b62874,7594,bf2797,3e-06
2085,train,789a1ccb433993ec,11258,f94df5,3e-06
9543,train,f75ba4aa99d24a07,289,1eed86,3e-06
14260,train,e2414446304a5c95,5381,00f634,3e-06
5800,train,80fb5bb6170f7315,12345,2bc46e,3e-06
13872,train,f157ff426ca0a3ad,13559,57b450,3e-06
13984,train,154607782036bc57,12473,ac4347,3e-06
3091,train,68117d7743278975,11434,b699a9,3e-06
1032,train,b65dd8db35c7b0c1,4874,7124aa,3e-06
12404,train,76ecb959b085b354,2460,f8f4c6,3e-06
5993,train,0c1579125a82db2e,3050,ab88eb,3e-06
13244,train,f41aa2f8636c96c8,13480,9a7fe6,3e-06
958,train,ff5c1e3e77f2e1f0,5273,fd7467,3e-06
3956,train,17ae42049fb63dc6,9867,d06ab4,3e-06
8243,train,0c8faad21c1f457f,8037,fe4ec3,3e-06
1029,train,5192b0d4aff1cadc,8894,b0e218,3e-06
3178,train,6369483dbe12d366,10152,201b87,3e-06
13246,train,b358e4bd1a77bd70,10092,d00b5a,3e-06
5414,train,e9b7733a6711bfac,12380,30f078,3e-06
5965,train,5ba4069d28c92885,535,717092,3e-06
7000,train,9d4bd509a0c8fc84,8799,32d03c,3e-06
10333,train,473bdc3a0e04347c,12451,724d64,3e-06
12521,train,530db0567eafb714,11254,98aecb,3e-06
12316,train,3c8a7973a0080916,11737,ede2b0,3e-06
7712,train,ecb16a85b612305a,4429,28da55,3e-06
4649,train,fe5345d25178a54b,4382,573fb0,3e-06
10931,train,5824270434d2d514,4496,1b2d64,3e-06
12495,train,1a937b2c205f57f6,12010,020807,3e-06
987,train,3e0c17d2451f6696,11468,e72d1e,3e-06
11232,train,58a00826fd286b2a,5257,611e8e,3e-06
4957,train,cae09595cab02d93,10188,a2c394,3e-06
11356,train,83fefe6ccdf1adfa,4032,348387,3e-06
10258,train,9eacf013c61c36b8,956,a4e3cb,3e-06
8189,train,86ad0f68691cc8c5,17,d17af3,3e-06
4121,train,fa4c3aff1f79d1b4,11361,ccdb4b,3e-06
1044,train,e2dba4d49b4aeec8,6508,3c76df,3e-06
996,train,bb401cff938c824f,2117,98dd50,3e-06
9835,train,52a704a05862666d,32,378f40,3e-06
1312,train,600063334b688ab5,686,b5bccb,3e-06
10195,train,0bc67cb26be1247a,10761,786340,3e-06
6283,train,a54573e89c3d814a,13957,676e0b,3e-06
12929,train,2ada5cf78c7db618,8701,5c3dd8,3e-06
3589,train,f5c648661a44e415,11628,ffd447,3e-06
114,train,c8c706c00c20a0d8,2208,200280,3e-06
14655,train,bfd74a177c2d7d95,3230,3c7097,3e-06
5083,train,19789dc5fc6e457f,3160,5cea81,3e-06
12952,train,48c60c79a2f1907b,12617,b99ccb,3e-06
14829,train,f4827e75576ee4d2,12291,9dc2a0,3e-06
693,train,901045c639208d37,6928,3ade5c,3e-06
4499,train,3a8bdd4a2dda3221,2541,2779ac,3e-06
5590,train,35ba435a392a7710,12741,706243,3e-06
11660,train,7c5053c513c9cf02,12810,a3c45e,3e-06
8482,train,ce8c8f9fcbf3027f,12361,d453e9,3e-06
14803,train,eb1bdf785794c314,7320,d33cc1,3e-06
10355,train,58438ba00ff7b572,5939,7ac511,3e-06
9468,train,f69124c08ffeeb9f,11575,8ac949,3e-06
6026,train,7aaa58dc5a741955,13742,eb8914,3e-06
14226,train,1f5d9ee9b8509217,14275,6622b6,3e-06
6937,train,18a91e59013e1060,10511,32a208,3e-06
5567,train,a80186858998fe05,10747,e33cba,3e-06
14725,train,c92e41437b91aba0,2431,49511e,3e-06
8982,train,dc85f133a5e9890d,8422,6bd3b3,3e-06
6107,train,4ffa54a7270816af,1743,8bae31,3e-06
5084,train,a814b719f5c672c1,7599,48c515,3e-06
11319,train,7ac35983720a85d0,7351,aeca0d,3e-06
9032,train,3f0c17304c1dc621,14449,25682f,3e-06
6903,train,0652dc47cf635d2b,13217,7de859,3e-06
6588,train,8c3640b3dccae6f8,2783,364cff,3e-06
4340,train,bf8511eee224cece,8876,7a106b,3e-06
495,train,b38edefa5504cc17,6169,a8a572,3e-06
2918,train,6dd2e34ce27f6241,13137,0fa64d,3e-06
13518,train,8b881d9ea557544d,13950,4aaff6,3e-06
6284,train,d3ed5aef86626b19,3059,f4c268,3e-06
11207,train,bd57014fca63d875,1042,8e70c5,3e-06
10979,train,4e6c464887ee9ec5,10016,c53187,3e-06
8162,train,72fb63e6b53d656a,6073,43acc7,3e-06
14413,train,ecc00e305a5b153c,8717,fe8f77,3e-06
4719,train,48ba3a739e2c94b0,8227,4d495b,3e-06
6845,train,5e44c54aa51b3be8,13897,f88727,3e-06
3982,train,a327b849b3d14ed3,7193,89d9be,3e-06
1008,train,e3158a8d2f5bf198,14108,2b3f9c,3e-06
1487,train,c325fcc455d48f50,10266,f80489,3e-06
9261,train,2bfca7314eef23a0,8806,c34f8d,3e-06
9127,train,7efe6f5fd4209e81,13094,f0d7a7,3e-06
8414,train,5fe54cde756662d4,13198,2d5627,3e-06
9180,train,49480d7c61f5e3ef,7602,0f815e,3e-06
6064,train,1266cb5eab8af44a,4652,37ba65,3e-06
12186,train,c40cc7f4209667a7,2695,27bc80,3e-06
8686,train,b0984ad1c33fefa0,10580,766342,3e-06
2567,train,d564f74c9d0fa795,5012,9f8aa8,3e-06
14215,train,d1e30cbca98e9e45,12191,942022,3e-06
5158,train,8e191d325b8348b3,13105,078027,3e-06
13118,train,29058f465ed970c2,11864,838249,3e-06
332,train,8479526f8b0de753,7256,da3da9,3e-06
1143,train,1dda7673d06eb67a,7728,97b7a5,3e-06
4949,train,b65e8a4b246ef1cb,13534,5e555b,3e-06
13191,train,428768cb62ce1d48,4738,ffbf32,3e-06
5685,train,05a95c79ee64ec6a,2115,d3d460,3e-06
567,train,678691d2c2ef2085,10261,22cdc4,3e-06
6944,train,462ed9a85e014e27,12515,51853c,3e-06
12702,train,2ded13e926f72d2c,13619,e8e283,3e-06
458,train,e4f4429702e29f71,6521,4fbbf8,3e-06
13356,train,8997f1f10f5c5991,10279,cfb73e,3e-06
152,train,654a9a0999e7517e,6388,0f631b,3e-06
6506,train,0984dc06d5d62046,6050,9b980c,3e-06
1789,train,9293f031a51a692e,5118,6dae30,3e-06
11608,train,5be0c31db9abbbdd,2994,4e6734,3e-06
11292,train,03eb3b7779c5c9a6,3208,614c34,3e-06
14715,train,f2a860cc584a725a,7735,6a3e4e,3e-06
1281,train,e450745e1d6752bd,2153,bcad8f,3e-06
288,train,3d318e8e6a61e051,45,c11fdb,3e-06
10311,train,f0fd839f1974e835,4196,8da0e3,3e-06
5514,train,7851e4b72dec9bdf,12821,4bd628,3e-06
1604,train,9e31bc7f4231f9b1,5395,823805,3e-06
14086,train,da0a94f052ed2bc3,1001,9db024,3e-06
350,train,5e2673579d82dbce,9722,ef3a3f,3e-06
13796,train,63dbbaf1fa03dc97,2688,c65f1e,3e-06
12932,train,47d614d7f71c099a,4514,2974d7,3e-06
12374,train,c2847e9ade344ed4,877,dce4d1,3e-06
16,train,45f56757f943d5e2,294,805cd9,3e-06
8004,train,71d8a5b0bebdcb2e,13318,939785,3e-06
4377,train,ad699acde9f1c368,469,95c185,3e-06
4955,train,44d7c55fa20f715f,4772,09eff4,3e-06
10128,train,9eb2b15851f33585,8241,219fe3,3e-06
14676,train,8545d5294cbaec11,7425,933ad9,3e-06
9667,train,efb13da37d3024b9,4713,303a95,3e-06
11532,train,8e38d66ed6bf811e,1442,992843,3e-06
4345,train,f277bc1ce723649c,7923,f2e43c,3e-06
10481,train,4076333cf41c9af9,480,22e0bf,3e-06
5713,train,96bfa323c10c499f,9555,86c854,3e-06
10140,train,f1275206c561288e,1960,a3de26,3e-06
9500,train,708b1a65ee5f473d,9009,6e4378,3e-06
10327,train,4a45e3256d68428b,4250,39890f,3e-06
11068,train,d7cb0bff2f19439c,13409,a92113,3e-06
1290,train,32d9c46e442f78c4,13276,cbd501,3e-06
12904,train,bbc21b80c863f4fc,9138,424b2d,3e-06
1252,train,e5bdd485bffb42c9,12457,1b83cb,3e-06
4791,train,06012d3c35deb169,12265,eec53e,3e-06
8800,train,d09f816782ccc200,4763,098a37,3e-06
12856,train,4c1dd5e75ea34125,12861,d638da,3e-06
6278,train,cd6e0df3bef892a3,6030,e19129,3e-06
11572,train,d18a3998eab64d2f,3272,90fa63,3e-06
11473,train,5abc8ee9e4e57683,4870,0a1cbd,3e-06
3686,train,794a9184cb5f7d26,5564,c94c67,3e-06
9530,train,5cdefd98247fba48,13004,8eb565,3e-06
9913,train,87122a1e315d9e25,2628,ac064c,3e-06
8413,train,d73b0bafaa320b54,3654,f9bebf,3e-06
6201,train,731eecea0af896c9,2160,be28d9,3e-06
12846,train,5cebf23551c86697,14338,ff040a,3e-06
13378,train,07a45842698a56ef,9545,9c684c,3e-06
3907,train,e80dbea005c9616f,3532,db1fa0,3e-06
5780,train,3910828a3ff2f445,1039,33231d,3e-06
10134,train,0039d6885fc00d96,4143,3ab7c5,3e-06
14664,train,45139844f3c8fe0a,12150,d0c962,3e-06
13633,train,12b67319886e24a3,909,84785d,3e-06
1909,train,8d8d895857734340,3519,dd2798,3e-06
9463,train,62be3532539dc031,6190,6bd7e1,3e-06
2799,train,e560470ab715507d,8216,a3d020,3e-06
6497,train,1daeb1d085dcb7f1,5322,3cf687,3e-06
4016,train,ae7ae7cbc7254636,13502,62532c,3e-06
10855,train,be259caf08f03557,6809,e4a55a,3e-06
8925,train,87bee1f8a70dce2f,7610,ac8065,3e-06
9321,train,b8494d2c76994be8,3527,1225ab,3e-06
14771,train,8d82c4c2478e4c9b,7723,155dbe,3e-06
7030,train,4582822bb5bcbbff,12634,4646c3,3e-06
6408,train,146f63743ad74bad,10587,fa09cc,3e-06
1467,train,b188157c8c41fba3,3708,088b3c,3e-06
14347,train,13a44b1e6a917a52,7572,924f97,3e-06
9610,train,d977c6b3c6b60b35,300,874149,3e-06
13791,train,6234f40804a369c1,8858,982dc7,3e-06
5547,train,c6d2e1a46777ed81,13079,96f4f7,3e-06
11545,train,718bc7532d929e9c,5641,118278,3e-06
5783,train,7571c9517ca0bb28,10582,667507,3e-06
7739,train,8aecbb1aa02ae36c,8657,318715,3e-06
11840,train,038737f59f8455ce,5699,73e249,3e-06
8913,train,f96cc77b5a9c1d34,5952,6378c1,3e-06
409,train,da695144c8333224,3566,0e41a2,3e-06
12909,train,336303185a6b4591,7269,5ef68d,3e-06
9634,train,8f50fdf99284230a,10347,29a60c,3e-06
5543,train,19a2429c73397b1f,7953,ae6cec,3e-06
7770,train,0cb97fb071fe0411,11828,48e3d3,3e-06
9206,train,3bdf91d5f813787f,1992,92a358,3e-06
1438,train,b6b2938c825b4553,13647,8ce7df,3e-06
6080,train,70fae406d01601e4,651,294d24,3e-06
9845,train,16154e054b634fb7,15,bf8edf,3e-06
6900,train,1c88ace367f35709,14060,c63259,3e-06
11921,train,a92f0173dc8e5bd1,9269,747b1c,3e-06
3655,train,5cbd44c903af70c0,5896,994764,3e-06
2816,train,744c1958389707db,12105,37ee5d,3e-06
14806,train,68e69a98205e85d9,6082,03b24b,3e-06
240,train,e1bfd0b26bd73ef2,2958,d507c0,3e-06
9493,train,f10dbf765f24fb34,3191,8a71c4,3e-06
14608,train,36009b81d4035161,12387,a771b4,3e-06
9149,train,1233cf1a88adad10,8101,8b2788,3e-06
4546,train,33f50a12ff5b0730,8942,72ca6e,3e-06
3160,train,d7490ce3659f3598,13839,e04fc3,3e-06
6674,train,de866fe135aa0f91,2104,734eba,3e-06
14236,train,11bcc308fd7df41c,9926,d2f23b,3e-06
7545,train,9971aa1419d62baf,7759,22f396,3e-06
4994,train,50561bd0fce03ce5,4871,cca5a9,3e-06
9978,train,df8cd3d3f49f5ee4,5048,d9cc58,3e-06
8942,train,20486731c4a3c399,14321,438f0f,3e-06
7262,train,7b33f890fd34b369,6047,0732b8,3e-06
7139,train,b970e9d0366fc29a,9310,a889a6,3e-06
3040,train,30d5f93c5e6f9043,9245,75776b,3e-06
9591,train,63957adaab557478,7457,09cf05,3e-06
453,train,25e0e308d354aa22,860,8baca7,3e-06
4568,train,75b7de0541a4a243,4501,07f6b2,3e-06
4185,train,9f6d20aebaf3972e,7177,213233,3e-06
1798,train,0525bf997e50dc6d,14452,c1c1a9,3e-06
1151,train,a2f8808e8ca2c78c,8004,0569df,3e-06
4306,train,22440041a54789db,2575,6ebec7,3e-06
5225,train,9ec3123493cdd87b,6109,9b362f,3e-06
13425,train,7dfd14cec221af82,3418,9fc601,3e-06
13894,train,d3a4e45a6440cd13,498,f16ba3,3e-06
2234,train,e7f2cb38242012fe,10388,2e7195,3e-06
170,train,9618622b62dfa1c7,12957,bf41e4,3e-06
10487,train,8075a83e58cbcb79,14383,bd80a6,3e-06
1695,train,1e962337e900739e,10408,7d5486,3e-06
4062,train,0ef560ef4d36521e,1197,523ab4,3e-06
669,train,f2e284469f6b704f,569,dd8777,3e-06
10523,train,ad234b58c4d09540,10497,051941,3e-06
13099,train,d9d89a3e1750f893,3275,e5ad3c,3e-06
392,train,bacd727009cb402d,13059,9ade69,3e-06
406,train,bbd8c325da4b96d3,4377,6b20c0,3e-06
10255,train,b82630efa62b0afb,3072,aa1e73,3e-06
797,train,030f9a943f0f5228,7462,21afb7,3e-06
2519,train,e8b14ea5cde80b53,5239,ec57e5,3e-06
3972,train,635d4b4eca446327,11346,cfdea7,3e-06
2418,train,218d5138d9db13f2,3021,63fa70,3e-06
2036,train,4841506f0e754481,12447,36ab47,3e-06
9092,train,aa6173cfd4108cbb,5822,501789,3e-06
1043,train,4e3a8d1191a103b2,3256,8c2b54,3e-06
765,train,b4a3c1168bb35b09,8075,641bc9,3e-06
6701,train,1dd8bb60a4599086,1373,6221eb,3e-06
1680,train,0ccee85bd6ec7848,10077,38f4fc,3e-06
12772,train,e26787b4b413efbb,8112,31ce07,3e-06
10828,train,9290e81b4a151e93,3387,b00c07,3e-06
501,train,2a59e3a738fb5fd1,8793,f9988f,3e-06
1855,train,79d9b808340db96e,3282,6a60ae,3e-06
6675,train,2e114d287121a4cc,9848,267f8f,3e-06
9606,train,2bb7da9204d25cef,143,16ab24,3e-06
14898,train,66fcbfed8e42cd48,7404,cf8f5b,3e-06
14123,train,7e526fb5a532c033,2266,53b814,3e-06
984,train,0fb889e4536077d5,4100,75d13a,3e-06
6486,train,1330e3323a768b91,6262,773872,3e-06
12330,train,2ab5ebdcc39aefb9,7217,d8ec4b,3e-06
9480,train,6cb04a1447a43eb1,13606,e4ef4d,3e-06
3547,train,2ccc7ad2ab4e5d8d,7549,2a9ceb,3e-06
7130,train,19a66476a13dd02c,9281,ed3ee1,3e-06
12537,train,69aec6442f832ff3,14503,139084,3e-06
4167,train,1ca336d3efffa0f8,9000,e9c9a1,3e-06
2882,train,c393904a86037b8d,12060,a397c7,3e-06
1893,train,016e1c7b86e1a165,7511,7bc0f8,3e-06
4033,train,3fc77f314b598719,11518,47a3bf,3e-06
6647,train,dca0e685d86c798c,2772,13a01a,3e-06
7828,train,38529675e5533ce5,4773,d44642,3e-06
6472,train,a4b3335304501a78,8373,38abc9,3e-06
9868,train,2415df45026d5f18,815,1c871a,3e-06
13177,train,d684c14ca6d68aec,11598,2dd9d3,3e-06
11576,train,1202446ce2d2c70a,7375,dee033,3e-06
2270,train,7cd61ab96bc6c044,4931,d54027,3e-06
10396,train,4d60d191319c4122,3615,b5f28b,3e-06
10703,train,772f54622e4da1d7,2652,4f3c88,3e-06
10738,train,b199e226f8af16fb,14293,4d48f4,3e-06
13411,train,e0b368d600d23668,3274,2ca66b,3e-06
13442,train,62cb82407ab9c66d,2466,4451fe,3e-06
86,train,d30e512e2e91d674,8457,56b827,3e-06
14439,train,a0506eef3ad7ce0a,4210,47cdc4,3e-06
7707,train,9994989f1646a129,6405,c617d9,3e-06
8228,train,54a25f834181078f,9929,6b86eb,3e-06
5377,train,d170492d28a41d7f,13083,c4a19d,3e-06
6254,train,222fd5de53bd5d00,2130,808bc3,3e-06
7015,train,d5f7d19170ff538c,5976,00c4f6,3e-06
10348,train,6e8b744b6d897d54,8703,172be4,3e-06
6035,train,2f70e71d29f8166d,6186,b8abd9,3e-06
5204,train,a5d80c03202999bb,3306,54cfad,3e-06
8770,train,37a638941712127a,12713,9a88c7,3e-06
3261,train,149fc7e135e2fa70,7307,6d1eb5,3e-06
2787,train,dc014573539f67a0,1155,a38d33,3e-06
11779,train,016612b0ffebbb5e,1642,e3c40e,3e-06
9038,train,cc5bb6698b898ec6,5613,a5aaf4,3e-06
6611,train,44296c9a1c83dad2,11870,64b73a,3e-06
3861,train,887c88ed26921244,8440,8fdf58,3e-06
7430,train,66394842448db311,11908,4c50fd,3e-06
10519,train,75a205fbd9106071,14240,90f5f6,3e-06
9977,train,cfbe0c01e10a906b,7591,ee3ecc,3e-06
1733,train,9f0b1785f315f19a,3739,647b7b,3e-06
7161,train,1ae9dc30d865847f,5255,dd1479,3e-06
844,train,dea603ba89b06169,6343,0e3657,3e-06
7294,train,2403ea54319bf105,9271,4c635a,3e-06
13221,train,48100a95c0fb2385,10278,c91248,3e-06
11752,train,f9fdcf621e5271b1,13748,9e1399,3e-06
9135,train,210042ef4a56c76b,13392,3cd118,3e-06
14216,train,8fff039138096354,12486,22c4ef,3e-06
14913,train,f5a252e5710e2541,3297,3136cc,3e-06
12239,train,723723872beaf891,2557,c02dfe,3e-06
5319,train,3de2d5bb3119be73,8933,fe3ba0,3e-06
5283,train,661dff1080715fd9,10317,4fb96e,3e-06
1501,train,4c6334c51f2095da,12342,5c76aa,3e-06
3192,train,cd528e44edb0a7ea,6715,1dcdef,3e-06
829,train,4f84600338484b7a,11443,d5dc4a,3e-06
2046,train,64a1337d6832a4bb,12002,5144b1,3e-06
5836,train,22ba11ebc698313c,6968,f0d80e,3e-06
7129,train,d7476d479e251c82,12527,c3486a,3e-06
13721,train,3ef1c0da094afbc3,13944,61e1a7,3e-06
10086,train,28a9eef4783e9cd2,1584,086ab3,3e-06
111,train,a90fba425e394ce6,6782,81a20d,3e-06
625,train,1a080ab06d210745,14523,348505,3e-06
1012,train,ff4fb105204ceb88,2751,e9134e,3e-06
13742,train,3ae6fb5505df8a79,6303,451608,3e-06
5560,train,86e5527afa72b4bb,2913,6ede75,3e-06
7822,train,b55af4f550756f9f,2954,fb53a5,3e-06
11095,train,8bdcfe01c1a9076f,8731,6679d4,3e-06
12705,train,a86091153aa1aec1,9797,728e8c,3e-06
9826,train,8215136aa224eda0,11741,99946a,3e-06
2284,train,e4fbce9f60d84f9c,12104,5a0c42,3e-06
4029,train,b10e1ee5e81f302b,12017,6e3fff,3e-06
229,train,557c0ed0c40859fa,4281,4a8147,3e-06
4873,train,db5a23a159b0f758,14464,a844fd,3e-06
12626,train,8e4396cdbe385774,4673,e75f6c,3e-06
10156,train,f7e543656ee65e69,9731,450521,3e-06
12915,train,dfe75dbedf1ad34c,3411,53d7c5,3e-06
5839,train,c360fcf32a6d4816,3211,5bd3c8,3e-06
4802,train,a61bf2f73e56b4ed,6391,8344ec,3e-06
4189,train,f45c742c90f2a4f9,371,0b0218,3e-06
3002,train,2814da949ccb42c1,4168,d01301,3e-06
11201,train,4e438d7af0a5724b,9315,5180be,3e-06
12359,train,0f61422fcc437dde,8419,b71b73,3e-06
340,train,46762b16ebc6b444,11503,6614aa,3e-06
5173,train,9b516b825da2f1f0,12203,1a2838,3e-06
2504,train,ec3eb409e15481ee,13837,2aa285,3e-06
12891,train,02cf67ed68bfcce0,14565,6bd80e,3e-06
6188,train,215a317a03d75da5,7182,1634ba,3e-06
1716,train,a4cd72fc14b89181,8888,422188,3e-06
186,train,8086a7d0ea815af3,5338,32d300,3e-06
13880,train,0769bda8f611a266,7377,6efb40,3e-06
10645,train,e1c7667c46f8af17,7166,ec261e,3e-06
9457,train,7e552752e30bbc3e,13657,8e8303,3e-06
10414,train,27439f0ee81208de,12956,10c5f4,3e-06
6515,train,b2bf9718b77ef4ce,10352,1d2d00,3e-06
4907,train,23756ce1e52e586f,1930,ac7947,3e-06
13621,train,31bce674c45ffb46,12756,cb3369,3e-06
10811,train,8e13b9a614af1bb3,98,6f4938,3e-06
7605,train,4b50d7247f535017,3777,da9f1a,3e-06
14845,train,49f7256d1e08bc58,203,2bf272,3e-06
14414,train,0c84e4e89a8be9a7,2583,3090b0,3e-06
14686,train,a054c8b20b432ce4,2385,ddbdfb,3e-06
642,train,8c7b736ccee7bab8,13,9a3216,3e-06
4844,train,05908fad3e33da14,3997,84f0fb,3e-06
9033,train,370d891a640701aa,5579,0aeebc,3e-06
9465,train,880bb8ea8205d546,4556,56141e,3e-06
5768,train,97c9d1edc2b76c70,12266,ef32bb,3e-06
10107,train,d5ee87087cc2c802,1846,b9e6cb,3e-06
11341,train,c63bf9fee57fa7c8,3479,2b3d0a,3e-06
4325,train,d03aeba44befe056,3295,d764bd,3e-06
6614,train,a41cad927daf2846,11160,9f15fc,3e-06
12920,train,769937ac7f5a2082,7738,4ba463,3e-06
914,train,ee4501ef65c5e075,13533,e9f8d6,3e-06
12779,train,d06a10f867cf9f9a,6929,e5e76d,3e-06
14026,train,8773d52025b8acaa,4909,ce7f8c,3e-06
10032,train,43757d6e2143d8c6,13904,8f317b,3e-06
6210,train,f33499490cdb5c14,8226,7b4747,3e-06
4004,train,1f5dfd636256d501,6048,0e08b5,3e-06
6865,train,99de946cbe532816,2154,fb92a4,3e-06
7882,train,c583189ab261892b,14460,856406,3e-06
5632,train,72f2cd739326f09f,5208,12d366,3e-06
9159,train,2c4a2de305e5d9aa,2212,8e2dac,3e-06
3999,train,f780137151957c09,5494,3a8997,3e-06
1472,train,05961e7f7bf9f611,9998,b3083b,3e-06
4565,train,9b2e82f436b1bf9a,5934,e837c0,3e-06
12112,train,a72cd32c61cd9cc8,7134,b962c4,3e-06
6189,train,310fa0ae7a1f8179,11963,9720ba,3e-06
5356,train,8ecb2e8ab7b9e325,851,6ba2c4,3e-06
4275,train,38fd68738fa37fe3,5014,dad871,3e-06
11575,train,9d769e37136d27d3,11488,21ccf6,3e-06
8120,train,afd1c3a7d89418f9,8094,a10590,3e-06
1506,train,e7c7f72b7b7a4c71,4284,98d7f2,3e-06
2096,train,0866483a9f016ee3,11770,bc6e62,3e-06
656,train,f8d605a1fd7d1000,11284,83a5ac,3e-06
12424,train,3c3a1035878717da,6758,bcbd2f,3e-06
10885,train,2f3872077fa60539,9894,0774b6,3e-06
14900,train,1f1bc02ae4ab8a29,5287,35856e,3e-06
8601,train,0b0cd7c578820c5b,6911,e66888,3e-06
11240,train,77609c7bff46994e,13378,b9e57e,3e-06
10729,train,e202cb21153436cc,14149,ac48bc,3e-06
13132,train,8fde8abb68508603,9794,cebd7b,3e-06
11435,train,c1ebd9594981c408,11508,2eaa65,3e-06
4369,train,f37837221985d010,12258,4b3d39,3e-06
3095,train,ff46d49270c11b24,5185,9f1127,3e-06
9782,train,2eba84f7e89c7b4e,6716,57824c,3e-06
1006,train,9913f528afa53743,2459,638d35,3e-06
123,train,8afce611c14c0296,1186,c389de,3e-06
12843,train,ff9d17fa6115ae06,8077,4d3eae,3e-06
1137,train,113bf41a2cf89849,2629,5d70cf,3e-06
282,train,73684a9a751bfa09,242,6ed380,3e-06
7303,train,474c89fd7e0107b9,11991,ac99a8,3e-06
5186,train,5ecc3330abfc9547,10898,5977c0,3e-06
751,train,f83e90680f501380,2120,e8af30,3e-06
4615,train,caf03d6064527f8f,1761,68dc48,3e-06
3135,train,f7715a73f7da58f2,11776,8c5f52,3e-06
1141,train,ec22ff0472f2697a,8435,208d32,3e-06
1056,train,7043da59471d33a6,14387,cb88dd,3e-06
4193,train,e4c1c7ca7c212b9d,3163,46eaff,3e-06
14801,train,3efbdf95e203125e,2930,2288cf,3e-06
11638,train,2c0882f38e77b0d3,11368,4b40de,3e-06
3346,train,8d19bc8bd2332769,10589,537124,3e-06
12847,train,8a58a91b0e5baeb4,5079,95de2e,3e-06
7629,train,8037b855d61ab344,6723,83964d,3e-06
8691,train,9dc0dc4d886ee7ca,5972,f8436e,3e-06
10571,train,6195a926e9859b12,14200,23732c,3e-06
14248,train,522750b54d22518e,7467,812335,3e-06
4764,train,0724104f89fe8250,3639,ef11fa,3e-06
6667,train,9f1f0872a8476682,11462,77f104,3e-06
9277,train,92d7657836a59818,6302,1b5538,3e-06
12147,train,1aaf83fd16fe4d86,5327,dee5ce,3e-06
10106,train,d724c52aa56949e3,9450,64fe9d,3e-06
10444,train,069de04018b4fc62,8515,d45cf0,3e-06
8407,train,81648125dd96c42f,4131,fe6a23,3e-06
4583,train,4bcf87d48516b70f,2979,ea865f,3e-06
2263,train,b1c70035ada580d3,5577,4b76b8,3e-06
13941,train,437972c06b811dcc,9993,44d5f1,3e-06
2197,train,22874d96f783116a,10118,321869,3e-06
12387,train,2afc0ca6e393893e,11446,677318,3e-06
6177,train,53667afcad21a2c9,3709,5d6558,3e-06
4757,train,24a9552c19d76a34,8848,9e7ede,3e-06
10701,train,d4f062def877a073,586,95d6c2,3e-06
14408,train,1e01cd80b6ce57ed,3296,d62c52,3e-06
8086,train,28cfa4baa3e46266,4814,50d95e,3e-06
752,train,df7a33f0bcceb13b,5960,12af2e,3e-06
2931,train,2ae1be93a4a99fb6,10140,4add31,3e-06
14195,train,813750c2e39fc291,1660,0d0dd5,3e-06
11769,train,e56ebdfb41791d12,12608,d083fc,3e-06
12989,train,eef46fb6def699e3,380,22f2f3,3e-06
2682,train,a5e21a03071d7099,3529,e2cb8a,3e-06
13111,train,fcaba9fe35bd5ec8,11375,c8a19f,3e-06
10161,train,cce2fa0813f5ca68,1370,b6e145,3e-06
4788,train,ed6966866a32693c,13940,534b67,3e-06
10928,train,7f49914f4b68b11f,11767,2bf55f,3e-06
1811,train,8d4bc93550854087,7160,fbcba6,3e-06
9151,train,ec396430cafd784e,9792,5f7196,3e-06
11924,train,656ab8c35f9fc686,8200,432dff,3e-06
7227,train,a4f2696c469351fa,4347,663efc,3e-06
4686,train,f11cc48707eb43b2,12190,6d1871,3e-06
3877,train,bf790fec2eb49590,10563,6bf8fa,3e-06
13348,train,8da0cb9a375c2195,11522,83d80d,3e-06
10951,train,3a9e04e79670025e,10606,6984af,3e-06
14839,train,fb9fa8f051aee96b,1470,09054f,3e-06
4278,train,9ac7575b17992214,503,b8c9fd,3e-06
4634,train,162149b6a1135ea9,12940,480687,3e-06
9571,train,bb2763d8acc2c829,3713,7bc0fd,3e-06
11497,train,fafe024ae22bdce5,777,2305bc,3e-06
90,train,c8b01f7feeb16158,14527,21a89a,3e-06
13037,train,32655d6118d90ee8,1013,79402c,3e-06
2886,train,b9b0297ba33fce71,13272,ca68d5,3e-06
2710,train,80c559ccc9aa04b4,2501,41a8a9,3e-06
6872,train,b08bba59ed2c984b,4432,c9945d,3e-06
6610,train,6c8d83b205344e6e,10924,3c7188,3e-06
6769,train,172da7f5167ed89b,12425,fe964c,3e-06
9019,train,a7854b91b2da685f,3246,fd9099,3e-06
2967,train,ad0a63f7388297cf,720,ce59ff,3e-06
6688,train,aa7c76661f75c45f,218,61146f,3e-06
9329,train,fa01dff1cfb11a37,1504,c1b287,3e-06
